iid,id,gender,wave,condtn,match,dec,attr,sinc,intel,fun,amb,shar,like,prob,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,int_corr,samerace,age_o,race_o,age,race,field_cd,goal,go_out,career_c,income,gender_label,match_label,income_missing_flag
37,17.0,0,2,2,0,1,4.0,4.0,6.0,7.0,5.0,4.0,4.0,5.0,0,4.0,8.0,9.0,6.0,4.0,5.0,4.0,2.0,1.0,1.0,3.0,2.5,1.0,1.5,7.0,8.0,7.0,9.0,5.0,0.07,0,23.0,4.0,27.0,2.0,3.0,2.0,2.0,7,"30,038.00",Femme,Pas de match,0
37,17.0,0,2,2,0,0,4.0,7.0,8.0,2.0,6.0,2.0,3.0,2.0,0,4.0,6.0,7.0,3.0,6.0,4.0,4.0,1.0,1.0,1.0,3.0,2.5,1.0,1.5,7.0,8.0,7.0,9.0,5.0,-0.02,1,24.0,2.0,27.0,2.0,3.0,2.0,2.0,7,"30,038.00",Femme,Pas de match,0
37,17.0,0,2,2,1,1,7.0,6.0,8.0,6.0,9.0,6.0,7.0,7.0,1,5.0,5.0,6.0,5.0,7.0,5.0,6.0,5.0,1.0,1.0,3.0,2.5,1.0,1.5,7.0,8.0,7.0,9.0,5.0,0.31,1,24.0,2.0,27.0,2.0,3.0,2.0,2.0,7,"30,038.00",Femme,Match,0
37,17.0,0,2,2,0,0,6.0,4.0,7.0,4.0,5.0,2.0,4.0,3.0,1,6.0,7.0,6.0,6.0,5.0,6.0,7.0,7.0,1.0,1.0,3.0,2.5,1.0,1.5,7.0,8.0,7.0,9.0,5.0,-0.01,1,28.0,2.0,27.0,2.0,3.0,2.0,2.0,7,"30,038.00",Femme,Pas de match,0
37,17.0,0,2,2,0,1,8.0,5.0,9.0,7.0,6.0,5.0,6.0,6.0,0,6.0,8.0,9.0,8.0,9.0,7.0,7.0,4.0,1.0,1.0,3.0,2.5,1.0,1.5,7.0,8.0,7.0,9.0,5.0,0.09,1,26.0,2.0,27.0,2.0,3.0,2.0,2.0,7,"30,038.00",Femme,Pas de match,0
37,17.0,0,2,2,0,0,3.0,5.0,7.0,6.0,6.0,6.0,5.0,5.0,0,6.0,3.0,8.0,4.0,6.0,3.0,4.0,4.0,1.0,1.0,3.0,2.5,1.0,1.5,7.0,8.0,7.0,9.0,5.0,0.32,1,30.0,2.0,27.0,2.0,3.0,2.0,2.0,7,"30,038.00",Femme,Pas de match,0
37,17.0,0,2,2,0,1,8.0,5.0,6.0,9.0,4.0,6.0,7.0,6.0,0,3.0,6.0,6.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,3.0,2.5,1.0,1.5,7.0,8.0,7.0,9.0,5.0,0.57,1,22.0,2.0,27.0,2.0,3.0,2.0,2.0,7,"30,038.00",Femme,Pas de match,0
37,17.0,0,2,2,0,0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,0,6.0,8.0,8.0,6.0,8.0,3.0,7.0,4.0,1.0,1.0,3.0,2.5,1.0,1.5,7.0,8.0,7.0,9.0,5.0,-0.01,0,25.0,4.0,27.0,2.0,3.0,2.0,2.0,7,"30,038.00",Femme,Pas de match,0
37,17.0,0,2,2,0,1,6.0,3.0,6.0,8.0,4.0,4.0,5.0,4.0,0,5.0,7.0,7.0,7.0,7.0,5.0,7.0,7.0,1.0,1.0,3.0,2.5,1.0,1.5,7.0,8.0,7.0,9.0,5.0,0.02,0,27.0,1.0,27.0,2.0,3.0,2.0,2.0,7,"30,038.00",Femme,Pas de match,0
37,17.0,0,2,2,0,1,7.0,4.0,7.0,7.0,6.0,8.0,6.0,2.0,0,2.0,9.0,9.0,3.0,7.0,7.0,7.0,8.0,1.0,1.0,3.0,2.5,1.0,1.5,7.0,8.0,7.0,9.0,5.0,-0.47,1,23.0,2.0,27.0,2.0,3.0,2.0,2.0,7,"30,038.00",Femme,Pas de match,0
37,17.0,0,2,2,1,1,2.0,6.0,6.0,6.0,4.0,5.0,5.0,5.0,1,5.0,7.0,6.0,7.0,6.0,5.0,6.0,4.0,1.0,1.0,3.0,2.5,1.0,1.5,7.0,8.0,7.0,9.0,5.0,-0.05,1,21.0,2.0,27.0,2.0,3.0,2.0,2.0,7,"30,038.00",Femme,Match,0
37,17.0,0,2,2,0,1,7.0,7.0,7.0,4.0,7.0,4.0,6.0,4.0,0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,7.0,1.0,1.0,3.0,2.5,1.0,1.5,7.0,8.0,7.0,9.0,5.0,0.46,1,28.0,2.0,27.0,2.0,3.0,2.0,2.0,7,"30,038.00",Femme,Pas de match,0
37,17.0,0,2,2,0,0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,0,6.0,8.0,7.0,6.0,8.0,6.0,7.0,5.0,1.0,1.0,3.0,2.5,1.0,1.5,7.0,8.0,7.0,9.0,5.0,0.68,1,28.0,2.0,27.0,2.0,3.0,2.0,2.0,7,"30,038.00",Femme,Pas de match,0
37,17.0,0,2,2,0,1,5.0,7.0,6.0,7.0,4.0,5.0,4.0,4.0,0,6.0,9.0,9.0,7.0,7.0,5.0,7.0,7.0,1.0,1.0,3.0,2.5,1.0,1.5,7.0,8.0,7.0,9.0,5.0,-0.27,0,23.0,1.0,27.0,2.0,3.0,2.0,2.0,7,"30,038.00",Femme,Pas de match,0
38,19.0,0,2,2,0,0,2.0,8.0,10.0,3.0,10.0,3.0,5.0,1.0,0,8.0,9.0,10.0,9.0,10.0,7.0,3.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,2.0,7.0,8.0,8.0,-0.15,0,25.0,4.0,23.0,1.0,1.0,1.0,3.0,1,"33,772.00",Femme,Pas de match,0
38,19.0,0,2,2,0,0,1.0,1.0,10.0,1.0,10.0,1.0,1.0,1.0,0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,2.0,7.0,8.0,8.0,-0.19,0,30.0,4.0,23.0,1.0,1.0,1.0,3.0,1,"33,772.00",Femme,Pas de match,0
38,19.0,0,2,2,0,0,8.0,8.0,10.0,7.0,7.0,7.0,8.0,1.0,0,6.0,10.0,9.0,8.0,10.0,5.0,8.0,5.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,2.0,7.0,8.0,8.0,0.13,0,23.0,4.0,23.0,1.0,1.0,1.0,3.0,1,"33,772.00",Femme,Pas de match,0
38,19.0,0,2,2,0,0,3.0,7.0,10.0,4.0,8.0,2.0,5.0,1.0,0,4.0,6.0,7.0,6.0,7.0,2.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,2.0,7.0,8.0,8.0,-0.61,0,24.0,2.0,23.0,1.0,1.0,1.0,3.0,1,"33,772.00",Femme,Pas de match,0
38,19.0,0,2,2,0,0,5.0,10.0,7.0,4.0,5.0,7.0,5.0,1.0,1,7.0,6.0,6.0,7.0,6.0,5.0,7.0,6.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,2.0,7.0,8.0,8.0,-0.16,0,24.0,2.0,23.0,1.0,1.0,1.0,3.0,1,"33,772.00",Femme,Pas de match,0
38,19.0,0,2,2,0,0,6.0,6.0,8.0,3.0,8.0,3.0,4.0,1.0,1,6.0,6.0,7.0,9.0,7.0,7.0,7.0,7.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,2.0,7.0,8.0,8.0,-0.19,0,28.0,2.0,23.0,1.0,1.0,1.0,3.0,1,"33,772.00",Femme,Pas de match,0
38,19.0,0,2,2,0,0,10.0,6.0,6.0,9.0,5.0,3.0,6.0,2.0,1,8.0,8.0,8.0,10.0,8.0,7.0,8.0,5.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,2.0,7.0,8.0,8.0,-0.32,0,26.0,2.0,23.0,1.0,1.0,1.0,3.0,1,"33,772.00",Femme,Pas de match,0
38,19.0,0,2,2,0,0,7.0,9.0,7.0,7.0,4.0,3.0,8.0,2.0,1,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,2.0,7.0,8.0,8.0,-0.14,0,30.0,2.0,23.0,1.0,1.0,1.0,3.0,1,"33,772.00",Femme,Pas de match,0
38,19.0,0,2,2,0,1,8.0,6.0,5.0,8.0,5.0,3.0,8.0,4.0,0,7.0,7.0,7.0,8.0,7.0,6.0,8.0,4.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,2.0,7.0,8.0,8.0,0.37,0,22.0,2.0,23.0,1.0,1.0,1.0,3.0,1,"33,772.00",Femme,Pas de match,0
38,19.0,0,2,2,1,1,9.0,9.0,9.0,8.0,5.0,3.0,7.0,2.0,1,8.0,7.0,7.0,8.0,8.0,4.0,8.0,6.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,2.0,7.0,8.0,8.0,-0.36,0,25.0,4.0,23.0,1.0,1.0,1.0,3.0,1,"33,772.00",Femme,Match,0
38,19.0,0,2,2,1,1,8.0,8.0,8.0,9.0,9.0,7.0,7.0,6.0,1,6.0,7.0,7.0,7.0,7.0,5.0,7.0,8.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,2.0,7.0,8.0,8.0,0.41,1,27.0,1.0,23.0,1.0,1.0,1.0,3.0,1,"33,772.00",Femme,Match,0
38,19.0,0,2,2,0,0,8.0,7.0,9.0,8.0,8.0,3.0,7.0,1.0,0,6.0,8.0,8.0,6.0,7.0,7.0,8.0,6.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,2.0,7.0,8.0,8.0,-0.3,0,23.0,2.0,23.0,1.0,1.0,1.0,3.0,1,"33,772.00",Femme,Pas de match,0
38,19.0,0,2,2,0,0,2.0,9.0,9.0,3.0,8.0,3.0,6.0,2.0,0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,2.0,7.0,8.0,8.0,0.32,0,21.0,2.0,23.0,1.0,1.0,1.0,3.0,1,"33,772.00",Femme,Pas de match,0
38,19.0,0,2,2,0,0,3.0,9.0,9.0,3.0,9.0,5.0,2.0,1.0,0,6.0,9.0,9.0,8.0,9.0,6.0,6.0,6.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,2.0,7.0,8.0,8.0,0.22,0,28.0,2.0,23.0,1.0,1.0,1.0,3.0,1,"33,772.00",Femme,Pas de match,0
38,19.0,0,2,2,0,0,3.0,9.0,9.0,5.0,9.0,5.0,5.0,1.0,0,6.0,8.0,9.0,7.0,8.0,6.0,6.0,3.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,2.0,7.0,8.0,8.0,0.11,0,28.0,2.0,23.0,1.0,1.0,1.0,3.0,1,"33,772.00",Femme,Pas de match,0
38,19.0,0,2,2,1,1,8.0,8.0,8.0,8.0,9.0,8.0,9.0,6.0,1,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,1.0,2.0,1.0,1.0,0.0,8.0,2.0,7.0,8.0,8.0,0.11,1,23.0,1.0,23.0,1.0,1.0,1.0,3.0,1,"33,772.00",Femme,Match,0
39,20.0,0,2,2,0,1,6.0,7.0,9.0,9.0,9.0,8.0,7.0,6.0,0,3.0,10.0,9.0,10.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.5,1.5,1.0,6.0,9.0,6.0,8.0,7.0,0.07,0,25.0,4.0,24.0,3.0,1.0,5.0,4.0,1,"24,997.00",Femme,Pas de match,0
39,20.0,0,2,2,0,0,3.0,10.0,9.0,6.0,8.0,5.0,5.0,5.0,0,5.0,5.0,5.0,10.0,5.0,5.0,7.0,1.0,2.0,2.0,2.0,1.5,1.5,1.0,6.0,9.0,6.0,8.0,7.0,-0.43,0,30.0,4.0,24.0,3.0,1.0,5.0,4.0,1,"24,997.00",Femme,Pas de match,0
39,20.0,0,2,2,0,1,5.0,5.0,9.0,7.0,9.0,5.0,6.5,6.0,0,4.0,9.0,8.0,6.0,6.0,5.0,6.0,2.0,2.0,2.0,2.0,1.5,1.5,1.0,6.0,9.0,6.0,8.0,7.0,0.52,0,23.0,4.0,24.0,3.0,1.0,5.0,4.0,1,"24,997.00",Femme,Pas de match,0
39,20.0,0,2,2,0,1,7.0,9.0,8.0,7.0,6.0,5.0,8.0,7.0,0,3.0,7.0,7.0,7.0,5.0,3.0,6.0,4.0,2.0,2.0,2.0,1.5,1.5,1.0,6.0,9.0,6.0,8.0,7.0,-0.23,0,24.0,2.0,24.0,3.0,1.0,5.0,4.0,1,"24,997.00",Femme,Pas de match,0
39,20.0,0,2,2,0,0,4.0,7.0,7.0,4.0,5.0,1.0,2.0,1.0,1,8.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,2.0,2.0,1.5,1.5,1.0,6.0,9.0,6.0,8.0,7.0,-0.01,0,24.0,2.0,24.0,3.0,1.0,5.0,4.0,1,"24,997.00",Femme,Pas de match,0
39,20.0,0,2,2,0,0,4.0,5.0,7.0,1.0,5.0,1.0,5.0,1.0,0,5.0,7.0,5.0,5.0,6.0,5.0,5.0,7.0,2.0,2.0,2.0,1.5,1.5,1.0,6.0,9.0,6.0,8.0,7.0,-0.08,0,28.0,2.0,24.0,3.0,1.0,5.0,4.0,1,"24,997.00",Femme,Pas de match,0
39,20.0,0,2,2,0,0,8.0,6.0,9.0,9.0,6.0,5.0,5.0,2.0,0,6.0,8.0,7.0,9.0,7.0,6.0,8.0,5.0,2.0,2.0,2.0,1.5,1.5,1.0,6.0,9.0,6.0,8.0,7.0,-0.17,0,26.0,2.0,24.0,3.0,1.0,5.0,4.0,1,"24,997.00",Femme,Pas de match,0
39,20.0,0,2,2,1,1,5.0,5.0,8.0,8.0,5.0,7.0,7.0,5.0,1,3.0,7.0,6.0,5.0,5.0,6.0,5.0,6.0,2.0,2.0,2.0,1.5,1.5,1.0,6.0,9.0,6.0,8.0,7.0,0.12,0,30.0,2.0,24.0,3.0,1.0,5.0,4.0,1,"24,997.00",Femme,Match,0
39,20.0,0,2,2,0,1,8.0,5.0,6.0,7.0,5.0,5.0,7.0,3.0,0,3.0,5.0,5.0,6.0,5.0,3.0,4.0,3.0,2.0,2.0,2.0,1.5,1.5,1.0,6.0,9.0,6.0,8.0,7.0,0.5,0,22.0,2.0,24.0,3.0,1.0,5.0,4.0,1,"24,997.00",Femme,Pas de match,0
39,20.0,0,2,2,0,0,5.0,7.0,7.0,7.0,9.0,5.0,6.0,3.0,0,7.0,8.0,7.0,8.0,4.0,5.0,7.0,4.0,2.0,2.0,2.0,1.5,1.5,1.0,6.0,9.0,6.0,8.0,7.0,-0.32,0,25.0,4.0,24.0,3.0,1.0,5.0,4.0,1,"24,997.00",Femme,Pas de match,0
39,20.0,0,2,2,0,1,5.0,6.0,8.0,10.0,8.0,5.0,7.0,5.0,0,6.0,7.0,7.0,7.0,7.0,5.0,8.0,5.0,2.0,2.0,2.0,1.5,1.5,1.0,6.0,9.0,6.0,8.0,7.0,0.02,0,27.0,1.0,24.0,3.0,1.0,5.0,4.0,1,"24,997.00",Femme,Pas de match,0
39,20.0,0,2,2,0,0,3.0,1.0,8.0,1.0,9.0,5.0,1.0,1.0,0,1.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,2.0,2.0,2.0,1.5,1.5,1.0,6.0,9.0,6.0,8.0,7.0,-0.46,0,23.0,2.0,24.0,3.0,1.0,5.0,4.0,1,"24,997.00",Femme,Pas de match,0
39,20.0,0,2,2,0,1,3.0,9.0,9.0,6.0,9.0,5.0,6.0,2.0,0,4.0,6.0,6.0,6.0,7.0,5.0,5.0,2.0,2.0,2.0,2.0,1.5,1.5,1.0,6.0,9.0,6.0,8.0,7.0,0.01,0,21.0,2.0,24.0,3.0,1.0,5.0,4.0,1,"24,997.00",Femme,Pas de match,0
39,20.0,0,2,2,0,1,8.0,7.0,9.0,5.0,5.0,5.0,7.0,5.0,0,5.0,8.0,8.0,7.0,9.0,6.0,6.0,6.0,2.0,2.0,2.0,1.5,1.5,1.0,6.0,9.0,6.0,8.0,7.0,0.72,0,28.0,2.0,24.0,3.0,1.0,5.0,4.0,1,"24,997.00",Femme,Pas de match,0
39,20.0,0,2,2,0,0,4.0,8.0,8.0,5.0,6.0,5.0,5.0,3.0,0,3.0,8.0,7.0,8.0,7.0,5.0,6.0,5.0,2.0,2.0,2.0,1.5,1.5,1.0,6.0,9.0,6.0,8.0,7.0,0.54,0,28.0,2.0,24.0,3.0,1.0,5.0,4.0,1,"24,997.00",Femme,Pas de match,0
39,20.0,0,2,2,0,0,6.0,7.0,8.0,10.0,7.0,5.0,7.0,3.0,0,5.0,9.0,10.0,9.0,10.0,9.0,8.0,9.0,2.0,2.0,2.0,1.5,1.5,1.0,6.0,9.0,6.0,8.0,7.0,-0.08,0,23.0,1.0,24.0,3.0,1.0,5.0,4.0,1,"24,997.00",Femme,Pas de match,0
40,1.0,1,2,2,0,0,3.0,10.0,10.0,6.0,4.0,7.0,4.0,1.0,0,6.0,8.0,7.0,9.0,5.0,7.0,9.0,1.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,-0.23,1,21.0,4.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,4.0,10.0,8.0,8.0,6.0,4.0,3.0,1.0,0,5.0,7.0,7.0,6.0,7.0,5.0,6.0,4.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,0.29,0,27.0,1.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,5.0,4.0,3.0,7.0,4.0,3.0,1.0,1.0,1,5.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,0.22,1,21.0,4.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,5.0,10.0,9.0,9.0,8.0,5.0,2.0,3.0,0,5.0,6.0,7.0,7.0,7.0,5.0,6.0,3.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,-0.31,0,27.0,2.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,8.0,10.0,9.0,9.0,8.0,4.0,3.0,1.0,0,7.0,8.0,9.0,6.0,8.0,5.0,6.0,4.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,-0.12,0,25.0,2.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,8.0,9.0,9.0,8.0,7.0,4.0,3.0,1.0,0,2.0,5.0,5.0,3.0,5.0,2.0,2.0,2.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,-0.38,0,23.0,2.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,9.0,8.0,6.0,8.0,7.0,5.0,5.0,2.0,0,2.0,6.0,6.0,6.0,6.0,5.0,3.0,3.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,-0.13,0,22.0,3.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,8.0,8.0,7.0,8.0,7.0,3.0,6.0,2.0,0,3.0,6.0,6.0,6.0,5.0,2.0,2.0,4.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,0.02,0,26.0,2.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,5.0,6.0,3.0,4.0,3.0,3.0,1.0,5.0,0,4.0,9.0,4.0,4.0,5.0,5.0,5.0,4.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,0.11,0,22.0,2.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,6.0,6.0,8.0,7.0,8.0,4.0,2.0,1.0,0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,0.19,0,23.0,2.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,7.0,5.0,4.0,4.0,8.0,3.0,2.0,1.0,0,4.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,-0.19,0,24.0,2.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,8.0,10.0,10.0,7.0,8.0,4.0,5.0,1.0,0,4.0,8.0,7.0,9.0,7.0,6.0,5.0,5.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,-0.05,1,27.0,4.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,6.0,10.0,10.0,8.0,5.0,3.0,6.0,1.0,1,6.0,8.0,7.0,10.0,7.0,4.0,8.0,5.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,-0.29,0,30.0,2.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,8.0,7.0,6.0,8.0,6.0,4.0,5.0,2.0,0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,6.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,0.01,1,21.0,4.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,5.0,6.0,6.0,5.0,7.0,3.0,3.0,1.0,1,6.0,8.0,9.0,7.0,7.0,8.0,7.0,7.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,-0.25,0,25.0,2.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,5.0,8.0,9.0,7.0,8.0,4.0,3.0,2.0,0,2.0,5.0,2.0,3.0,1.0,3.0,2.0,5.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,-0.04,0,26.0,2.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,4.0,6.0,8.0,7.0,6.0,3.0,1.0,1.0,0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,6.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,0.13,0,27.0,2.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,8.0,9.0,10.0,9.0,10.0,7.0,3.0,1.0,0,2.0,8.0,10.0,3.0,10.0,3.0,5.0,1.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,-0.15,0,23.0,1.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
40,1.0,1,2,2,0,0,3.0,10.0,9.0,10.0,4.0,4.0,3.0,1.0,1,6.0,7.0,9.0,9.0,9.0,8.0,7.0,6.0,2.5,2.0,2.5,2.0,1.0,0.0,3.0,10.0,8.0,9.0,5.0,0.07,0,24.0,3.0,25.0,4.0,5.0,2.0,7.0,2,"42,096.00",Homme,Pas de match,0
41,2.0,1,2,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,5.0,8.0,7.0,5.0,9.0,5.0,7.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0,5.0,7.0,5.0,8.0,5.0,-0.3,1,21.0,4.0,30.0,4.0,1.0,2.0,5.0,1,"55,080.00",Homme,Pas de match,1
41,2.0,1,2,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,4.0,7.0,6.0,6.0,7.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,0.0,1.0,5.0,7.0,5.0,8.0,5.0,-0.23,0,27.0,1.0,30.0,4.0,1.0,2.0,5.0,1,"55,080.00",Homme,Pas de match,1
41,2.0,1,2,2,0,0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,0,5.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,3.0,2.0,1.0,3.0,0.0,1.0,5.0,7.0,5.0,8.0,5.0,0.06,1,21.0,4.0,30.0,4.0,1.0,2.0,5.0,1,"55,080.00",Homme,Pas de match,1
41,2.0,1,2,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,7.0,8.0,7.0,6.0,8.0,5.0,8.0,4.0,3.0,2.0,1.0,3.0,0.0,1.0,5.0,7.0,5.0,8.0,5.0,-0.07,0,27.0,2.0,30.0,4.0,1.0,2.0,5.0,1,"55,080.00",Homme,Pas de match,1
41,2.0,1,2,2,0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,5.0,8.0,8.0,6.0,8.0,5.0,7.0,3.0,3.0,2.0,1.0,3.0,0.0,1.0,5.0,7.0,5.0,8.0,5.0,0.09,0,25.0,2.0,30.0,4.0,1.0,2.0,5.0,1,"55,080.00",Homme,Pas de match,1
41,2.0,1,2,2,0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2.0,5.0,5.0,3.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0,5.0,7.0,5.0,8.0,5.0,-0.05,0,23.0,2.0,30.0,4.0,1.0,2.0,5.0,1,"55,080.00",Homme,Pas de match,1
41,2.0,1,2,2,0,1,8.0,8.0,8.0,8.0,8.0,5.0,8.0,5.0,0,1.0,6.0,4.0,2.0,1.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,0.0,1.0,5.0,7.0,5.0,8.0,5.0,-0.04,0,22.0,3.0,30.0,4.0,1.0,2.0,5.0,1,"55,080.00",Homme,Pas de match,1
41,2.0,1,2,2,0,1,8.0,8.0,8.0,8.0,8.0,8.0,5.0,5.0,0,2.0,6.0,5.0,4.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0,5.0,7.0,5.0,8.0,5.0,0.02,0,26.0,2.0,30.0,4.0,1.0,2.0,5.0,1,"55,080.00",Homme,Pas de match,1
41,2.0,1,2,2,0,0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,5.0,0,4.0,8.0,6.0,3.0,6.0,5.0,4.0,4.0,3.0,2.0,1.0,3.0,0.0,1.0,5.0,7.0,5.0,8.0,5.0,-0.57,0,22.0,2.0,30.0,4.0,1.0,2.0,5.0,1,"55,080.00",Homme,Pas de match,1
41,2.0,1,2,2,0,0,10.0,10.0,10.0,10.0,10.0,5.0,7.0,5.0,0,8.0,9.0,8.0,5.0,9.0,5.0,8.0,5.0,3.0,2.0,1.0,3.0,0.0,1.0,5.0,7.0,5.0,8.0,5.0,-0.44,0,23.0,2.0,30.0,4.0,1.0,2.0,5.0,1,"55,080.00",Homme,Pas de match,1
41,2.0,1,2,2,0,0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,5.0,0,3.0,6.0,6.0,3.0,6.0,2.0,6.0,4.0,3.0,2.0,1.0,3.0,0.0,1.0,5.0,7.0,5.0,8.0,5.0,-0.43,0,24.0,2.0,30.0,4.0,1.0,2.0,5.0,1,"55,080.00",Homme,Pas de match,1
